176	What is the Pequod named after?	An extinct Massachusetts Indian tribe.	307
	180	0.00021	What is the name of Ahab's ship?	The Pequod.	353
	249	0.00000	Who is Moby Dick?	A giant and elusive white sperm whale. He serves as Captain Ahab's antagonist in the novel. Ahab's goal in life is to kill Moby Dick for having bitten off his leg.	419
	419	0.00000	What about Moby Dick?	Moby Dick is a giant and elusive white sperm whale who serves as Captain Ahab's antagonist in the novel. Ahab's sworn purpose in life is to kill Moby Dick.	249
	187	0.00000	What is the name of the ship in the story?	The Pequod.	180
	133	0.00000	The name of the First Mate is?	Starbuck.	333
	179	0.00000	What is the name of Ahab's harpooner?	Fedallah.	234

222	Where does Ishmael want to go to find a berth on a whaling ship?	Nantucket.	366
	366	0.00015	Where does Ishmael actually to go to find a berth on a whaling ship?	New Bedford.	222
	146	0.00000	What does Captain Boomer want to do since Moby Dick took his arm?	Avoid Moby Dick.	346
	353	0.00000	What's the name of the whaling ship in Moby Dick?	The Pequod.	180
	342	0.00000	What does Ahab nail to the ship's mast as motivation for his crew to find Moby Dick?	A gold doubloon.	142
	220	0.00000	When the crew takes a break from whale-processing, who does Ahab go on deck to talk to?	The whale's severed head.	385
	140	0.00000	What do the crew find in an old, blind, growth-covered whale that they kill?	A stone harpoon head.	340

366	Where does Ishmael actually to go to find a berth on a whaling ship?	New Bedford.	222
	222	0.00015	Where does Ishmael want to go to find a berth on a whaling ship?	Nantucket.	366
	131	0.00000	The crew believes that they saw mermaids in the night, but Ahab says that there were actually what?	Seals.	331
	353	0.00000	What's the name of the whaling ship in Moby Dick?	The Pequod.	180
	342	0.00000	What does Ahab nail to the ship's mast as motivation for his crew to find Moby Dick?	A gold doubloon.	142
	220	0.00000	When the crew takes a break from whale-processing, who does Ahab go on deck to talk to?	The whale's severed head.	385
	364	0.00000	Where does Queequeg go when the tramp who was mocking him falls into the ocean?	Queequeg dives in after him.	157

354	What are the names of the first, second, and third mates' aboard the Pequod?	Starbuck, Stubb, Flask.	136
	352	0.00006	What are all the mates' names on the Pequod?	Starbuck, Stubb, Flask.	136
	136	0.00005	Who are the Pequod's first, second, and third mates?	Starbuck, Stubb, Flask.	297
	231	0.00002	Who are the first, second, and third mates?	Starbuck, Stubb, Flask.	136
	297	0.00000	Who are Ahab's mates first to third?	Starbuck, Stubb, Flask.	136
	183	0.00000	Who is the Pequod's Second Mate?	Stubb.	184
	262	0.00000	Who is the second mate on the Pequod?	Stubb.	183

352	What are all the mates' names on the Pequod?	Starbuck, Stubb, Flask.	136
	354	0.00006	What are the names of the first, second, and third mates' aboard the Pequod?	Starbuck, Stubb, Flask.	136
	297	0.00000	Who are Ahab's mates first to third?	Starbuck, Stubb, Flask.	136
	136	0.00000	Who are the Pequod's first, second, and third mates?	Starbuck, Stubb, Flask.	297
	231	0.00000	Who are the first, second, and third mates?	Starbuck, Stubb, Flask.	136
	176	0.00000	What is the Pequod named after?	An extinct Massachusetts Indian tribe.	307
	307	0.00000	What is the Pequod named after?	A dead Indian nation in the Massachusetts Colony.	107

417	What about the one named Queequeg?	He is a native of Kokovoko in the Fiji islands and an expert harpooner, and despite his religion and customs, he is develops a bond with Ishmael.	200
	176	0.00003	What is the Pequod named after?	An extinct Massachusetts Indian tribe.	307
	307	0.00003	What is the Pequod named after?	A dead Indian nation in the Massachusetts Colony.	107
	107	0.00001	After what is Ahab's ship named?	An extinct Native American tribe in Massachusetts.	307
	421	0.00000	What about the one called Peter Coffin?	He is the deathly-named innkeeper of the Spouter Inn at New Bedford.	251
	253	0.00000	Who is Queequeg?	A native of Kokovoko in the Fiji islands and an expert harpooner, who becomes Ishmael's friend and crewmate. Queequeg dies when the ship sinks.	417
	343	0.00000	What prize does Ahab offer to the first one to spy Moby Dick?	A gold doubloon.	143

114	How do live whales smell, according to Ishmael?	Pleasantly musky.	314
	355	0.00001	What do sperm whales live on?	Plankton and krill.	282
	314	0.00000	What do whales smell like to Ishmael?	Musk.	114
	325	0.00000	Where, according to Ishmael, are whales hunted?	All around the world.	125
	149	0.00000	What do male whales do that females don't, according to Ishmael?	Males abandon injured comrades.	349
	275	0.00000	Why does Ishmael think whales are so mysterious?	They're always mostly hidden.	274
	301	0.00000	For what were the whales hunted?	Oil.	101

355	What do sperm whales live on?	Plankton and krill.	282
	114	0.00001	How do live whales smell, according to Ishmael?	Pleasantly musky.	314
	301	0.00000	For what were the whales hunted?	Oil.	101
	282	0.00000	What do whales eat?	Plankton and other brit.	355
	302	0.00000	What whales are most valuable?	Sperm whales.	102
	325	0.00000	Where, according to Ishmael, are whales hunted?	All around the world.	125
	190	0.00000	What is the study of whales called?	Cetology.	174

365	On what does Ishmael think men and animals should be judged, rather than their smarts?	Their backbones.	154
	154	0.00001	What does Ishmael think men and animals should be judged on, rather than their brains?	Their spines.	365
	403	0.00000	Who are the only two men on the Pequod who think about killing each the other using guns?	Ahab and Starbuck and Ahab.	160
	331	0.00000	What did the crew see at night, thay they thought were mermaids, but Ahab said were just animals?	Seals	131
	115	0.00000	How does Queequeg impress the men hiring the crew for the Pequod?	Harpooning a tiny target.	315
	275	0.00000	Why does Ishmael think whales are so mysterious?	They're always mostly hidden.	274
	405	0.00000	Which character says that what he hates about men is that when they strike, they will hide behind masks.'	Ahab.	266

154	What does Ishmael think men and animals should be judged on, rather than their brains?	Their spines.	365
	365	0.00001	On what does Ishmael think men and animals should be judged, rather than their smarts?	Their backbones.	154
	403	0.00000	Who are the only two men on the Pequod who think about killing each the other using guns?	Ahab and Starbuck and Ahab.	160
	331	0.00000	What did the crew see at night, thay they thought were mermaids, but Ahab said were just animals?	Seals	131
	275	0.00000	Why does Ishmael think whales are so mysterious?	They're always mostly hidden.	274
	115	0.00000	How does Queequeg impress the men hiring the crew for the Pequod?	Harpooning a tiny target.	315
	405	0.00000	Which character says that what he hates about men is that when they strike, they will hide behind masks.'	Ahab.	266

190	What is the study of whales called?	Cetology.	174
	289	0.00001	What is the scientific study of whales called?	Cetology.	190
	408	0.00000	What does a cetologist study?	Cetology is the study of whales.	174
	421	0.00000	What about the one called Peter Coffin?	He is the deathly-named innkeeper of the Spouter Inn at New Bedford.	251
	327	0.00000	What happened to the whaling ship called The Essex?	It was attacked and sunk by a sperm whale, inspiring Melville's story.	411
	411	0.00000	What happened to the whaling ship called The Essex?	It was rammed by a sperm whale and sank, leaving a single survivor to float at sea.	327
	284	0.00000	What is it called when two or more whale ships meet at sea?	A 'gam'.	172

289	What is the scientific study of whales called?	Cetology.	190
	190	0.00001	What is the study of whales called?	Cetology.	174
	408	0.00000	What does a cetologist study?	Cetology is the study of whales.	174
	421	0.00000	What about the one called Peter Coffin?	He is the deathly-named innkeeper of the Spouter Inn at New Bedford.	251
	327	0.00000	What happened to the whaling ship called The Essex?	It was attacked and sunk by a sperm whale, inspiring Melville's story.	411
	411	0.00000	What happened to the whaling ship called The Essex?	It was rammed by a sperm whale and sank, leaving a single survivor to float at sea.	327
	284	0.00000	What is it called when two or more whale ships meet at sea?	A 'gam'.	172

263	Who is the subject of Father Mapple's sermon?	Jonah.	177
	242	0.00001	Who is Father Mapple?	The chaplain (in New Bedford) who gives a moving sermon based on the Biblical story of Jonah and the whale in the Whalemen's chapel.	263
	177	0.00000	What is the biblical subject of Father Mapple's sermon at the Whaleman's Chapel?	Jonah.	263
	224	0.00000	Which biblical figure is the focus of Father Mapple's sermon?	Jonah.	177
	105	0.00000	After his father's death, where was thirteen-year-old Herman Melville forced to find work?	At a bank.	305
	423	0.00000	What is the most famous sentence in Moby Dick?	Call me Ishmael.	178
	223	0.00000	Which American literary figure, to whom Moby Dick was dedicated, influenced Melville's writing?	Nathaniel Hawthorne.	288

242	Who is Father Mapple?	The chaplain (in New Bedford) who gives a moving sermon based on the Biblical story of Jonah and the whale in the Whalemen's chapel.	263
	263	0.00001	Who is the subject of Father Mapple's sermon?	Jonah.	177
	224	0.00000	Which biblical figure is the focus of Father Mapple's sermon?	Jonah.	177
	177	0.00000	What is the biblical subject of Father Mapple's sermon at the Whaleman's Chapel?	Jonah.	263
	105	0.00000	After his father's death, where was thirteen-year-old Herman Melville forced to find work?	At a bank.	305
	181	0.00000	What is the name of Ahab's wife?	She is nameless.	374
	374	0.00000	What is Ahab's wife's name?	She isn't named.	181

379	What does Ahab do when Starbuck confronts him about leaking barrels of oil?	Ahab threatens Starbuck with a gun.	212
	212	0.00000	When Starbuck confronts Ahab about leaking oil barrels that are costing the crew profit, how does Ahab respond?	Points a gun at Starbuck.	379
	255	0.00000	Who is Starbuck?	A Quaker from Nantucket who serves as the first mate to the captain on the Pequod. An intelligent and brave officer, he lives his life by Christian principles.	425
	425	0.00000	What about Starbuck?	He is a Nantucket Quaker serving as the first mate to the captain on the Pequod. He is intelligent and brave, and he lives according to Christian principles.	255
	392	0.00000	To what does Ishmael compare the valuable oil in a sperm whale's head?	A massive wine barrel.	151
	151	0.00000	What does Ishmael compare to the huge case of high-quality oil in a sperm whale's head?	A massive wine barrel.	392
	298	0.00000	With what does Starbuck consider killing Ahab?	Musket.	213

212	When Starbuck confronts Ahab about leaking oil barrels that are costing the crew profit, how does Ahab respond?	Points a gun at Starbuck.	379
	379	0.00000	What does Ahab do when Starbuck confronts him about leaking barrels of oil?	Ahab threatens Starbuck with a gun.	212
	255	0.00000	Who is Starbuck?	A Quaker from Nantucket who serves as the first mate to the captain on the Pequod. An intelligent and brave officer, he lives his life by Christian principles.	425
	425	0.00000	What about Starbuck?	He is a Nantucket Quaker serving as the first mate to the captain on the Pequod. He is intelligent and brave, and he lives according to Christian principles.	255
	392	0.00000	To what does Ishmael compare the valuable oil in a sperm whale's head?	A massive wine barrel.	151
	298	0.00000	With what does Starbuck consider killing Ahab?	Musket.	213
	151	0.00000	What does Ishmael compare to the huge case of high-quality oil in a sperm whale's head?	A massive wine barrel.	392

177	What is the biblical subject of Father Mapple's sermon at the Whaleman's Chapel?	Jonah.	263
	263	0.00000	Who is the subject of Father Mapple's sermon?	Jonah.	177
	224	0.00000	Which biblical figure is the focus of Father Mapple's sermon?	Jonah.	177
	242	0.00000	Who is Father Mapple?	The chaplain (in New Bedford) who gives a moving sermon based on the Biblical story of Jonah and the whale in the Whalemen's chapel.	263
	105	0.00000	After his father's death, where was thirteen-year-old Herman Melville forced to find work?	At a bank.	305
	223	0.00000	Which American literary figure, to whom Moby Dick was dedicated, influenced Melville's writing?	Nathaniel Hawthorne.	288
	234	0.00000	Who is Ahab's personal harpooner and spiritual guide?	Fedallah.	179

239	Who is Captain Peleg?	Retired whaleman of Nantucket. Former chief-mate and later co-owner of the ship Pequod. He is an imposing, short- tempered, and foul-mouthed man. Bildad and Peleg hire the crew.	414
	237	0.00000	Who is Captain Ahab?	The dark, brooding, peg-legged captain of the ship, the Pequod, and the protagonist of the novel. His entire motivation in the book is to find and kill Moby Dick, the whale that caused him to lose his leg.	168
	414	0.00000	What about Bildad's partner Captain Peleg?	He is a retired whaleman of Nantucket, former chief-mate and later co-owner of the ship Pequod.	239
	378	0.00000	Who is Peleg's partner Bildad?	A co-owner of the Pequod.	235
	296	0.00000	What religion do Peleg, Bildad, and Starbuck share?	Quakerism.	196
	238	0.00000	Who is Captain Boomer?	One-armed English whaling captain; master of the Samuel Enderby.	146
	147	0.00000	What does Fedallah prophesize will kill Captain Ahab?	Hemp.	347

237	Who is Captain Ahab?	The dark, brooding, peg-legged captain of the ship, the Pequod, and the protagonist of the novel. His entire motivation in the book is to find and kill Moby Dick, the whale that caused him to lose his leg.	168
	239	0.00000	Who is Captain Peleg?	Retired whaleman of Nantucket. Former chief-mate and later co-owner of the ship Pequod. He is an imposing, short- tempered, and foul-mouthed man. Bildad and Peleg hire the crew.	414
	238	0.00000	Who is Captain Boomer?	One-armed English whaling captain; master of the Samuel Enderby.	146
	147	0.00000	What does Fedallah prophesize will kill Captain Ahab?	Hemp.	347
	347	0.00000	In Fedallah's prophecy, what will kill Captain Ahab?	Hemp.	147
	414	0.00000	What about Bildad's partner Captain Peleg?	He is a retired whaleman of Nantucket, former chief-mate and later co-owner of the ship Pequod.	239
	168	0.00000	What is Captain Ahab's artificial leg made of?	Ivory.	113

187	What is the name of the ship in the story?	The Pequod.	180
	180	0.00000	What is the name of Ahab's ship?	The Pequod.	353
	353	0.00000	What's the name of the whaling ship in Moby Dick?	The Pequod.	180
	290	0.00000	How does the ship Rachel figure in Ishmael's story?	She rescues him in the end.	188
	259	0.00000	Who is telling the story in the novel?	Ishmael.	171
	194	0.00000	What real ship, attacked and sunk by a sperm whale, inspired Melville's story?	The Essex.	373
	133	0.00000	The name of the First Mate is?	Starbuck.	333

225	Which body part has Ahab lost to Moby Dick?	His leg.	359
	359	0.00000	What part of his body did Ahab lose to Moby Dick?	His leg.	225
	199	0.00000	What was Ahab using to attack Moby Dick when he lost his leg?	A knife.	367
	150	0.00000	What does Ishmael claim is the most famous part of a whale?	Its tail.	275
	367	0.00000	When Ahab lost his leg attacking Moby Dick, what weapon was he using?	A knife.	199
	249	0.00000	Who is Moby Dick?	A giant and elusive white sperm whale. He serves as Captain Ahab's antagonist in the novel. Ahab's goal in life is to kill Moby Dick for having bitten off his leg.	419
	419	0.00000	What about Moby Dick?	Moby Dick is a giant and elusive white sperm whale who serves as Captain Ahab's antagonist in the novel. Ahab's sworn purpose in life is to kill Moby Dick.	249

359	What part of his body did Ahab lose to Moby Dick?	His leg.	225
	225	0.00000	Which body part has Ahab lost to Moby Dick?	His leg.	359
	150	0.00000	What does Ishmael claim is the most famous part of a whale?	Its tail.	275
	249	0.00000	Who is Moby Dick?	A giant and elusive white sperm whale. He serves as Captain Ahab's antagonist in the novel. Ahab's goal in life is to kill Moby Dick for having bitten off his leg.	419
	419	0.00000	What about Moby Dick?	Moby Dick is a giant and elusive white sperm whale who serves as Captain Ahab's antagonist in the novel. Ahab's sworn purpose in life is to kill Moby Dick.	249
	111	0.00000	During the first part of the voyage, what kind of sounds do the crew think they hear from the cargo hold?	Human beings.	311
	353	0.00000	What's the name of the whaling ship in Moby Dick?	The Pequod.	180

170	What is Flask's nickname?	King-Post.	244
	244	0.00000	Who is Flask?	Third mate of the Pequod; from Martha's Vineyard.	170
	166	0.00000	What is 'brit'?	Tiny sea creatures that whales eat, a.k.a. krill.	407
	173	0.00000	What is a 'specksynder'?	Chief Harpooner.	134
	243	0.00000	Who is Fedallah?	Strange, 'oriental' old Parsee; Ahab's harpooner and personal prophet.	147
	247	0.00000	Who is Ishmael?	The narrator of the novel and the only sailor to survive from the Pequod. He tells the entire story and actively participates in the drama that unfolds on Captain Ahab's whaling ship.	171
	334	0.00000	What is a 'specksynder'?	The chief harpooner and sometime captain.	134

244	Who is Flask?	Third mate of the Pequod; from Martha's Vineyard.	170
	170	0.00000	What is Flask's nickname?	King-Post.	244
	166	0.00000	What is 'brit'?	Tiny sea creatures that whales eat, a.k.a. krill.	407
	173	0.00000	What is a 'specksynder'?	Chief Harpooner.	134
	243	0.00000	Who is Fedallah?	Strange, 'oriental' old Parsee; Ahab's harpooner and personal prophet.	147
	247	0.00000	Who is Ishmael?	The narrator of the novel and the only sailor to survive from the Pequod. He tells the entire story and actively participates in the drama that unfolds on Captain Ahab's whaling ship.	171
	334	0.00000	What is a 'specksynder'?	The chief harpooner and sometime captain.	134

387	What stops Daggoo and a Spanish sailor from fighting?	A storm.	209
	209	0.00000	When Daggoo and a Spanish sailor start to fight, what stops them?	A storm.	387
	240	0.00000	Who is Daggoo?	Third harpooner on the Pequod; described as 'a gigantic, coal-black negro-savage'.	209
	119	0.00000	How old was Herman Melville when he made his first sea voyage as a merchant sailor?	19.	319
	319	0.00000	How old was Herman Melville when he first first went to sea as a merchant sailor?	Nineteen.	119
	390	0.00000	What whaling team killed the first whale?	Tashtego and Stubb.	230
	354	0.00000	What are the names of the first, second, and third mates' aboard the Pequod?	Starbuck, Stubb, Flask.	136

209	When Daggoo and a Spanish sailor start to fight, what stops them?	A storm.	387
	387	0.00000	What stops Daggoo and a Spanish sailor from fighting?	A storm.	209
	240	0.00000	Who is Daggoo?	Third harpooner on the Pequod; described as 'a gigantic, coal-black negro-savage'.	209
	165	0.00000	What happens to Ahab's fake leg during his fight with Moby Dick?	It's snapped off.	199
	119	0.00000	How old was Herman Melville when he made his first sea voyage as a merchant sailor?	19.	319
	319	0.00000	How old was Herman Melville when he first first went to sea as a merchant sailor?	Nineteen.	119
	354	0.00000	What are the names of the first, second, and third mates' aboard the Pequod?	Starbuck, Stubb, Flask.	136

314	What do whales smell like to Ishmael?	Musk.	114
	114	0.00000	How do live whales smell, according to Ishmael?	Pleasantly musky.	314
	400	0.00000	What is Quequeeq's coffin shaped like?	A canoe.	197
	275	0.00000	Why does Ishmael think whales are so mysterious?	They're always mostly hidden.	274
	325	0.00000	Where, according to Ishmael, are whales hunted?	All around the world.	125
	402	0.00000	Who avers that taking vengeance on a speechless animal, which acts on blind instinct, seems like madness and blasphemy?	Starbuck.	268
	301	0.00000	For what were the whales hunted?	Oil.	101

112	For what were whales primarily hunted?	Oil.	312
	301	0.00000	For what were the whales hunted?	Oil.	101
	325	0.00000	Where, according to Ishmael, are whales hunted?	All around the world.	125
	302	0.00000	What whales are most valuable?	Sperm whales.	102
	282	0.00000	What do whales eat?	Plankton and other brit.	355
	190	0.00000	What is the study of whales called?	Cetology.	174
	355	0.00000	What do sperm whales live on?	Plankton and krill.	282

265	Who rescues Tashtego when he falls overboard inside the whale's head?	Queequeg.	391
	391	0.00000	By whom is Tashtego rescued when he falls inside the whale's head?	Queequeg.	265
	258	0.00000	Who is Tashtego?	Stubb's harpooner; craves rum.	265
	371	0.00000	Inside of what does Tashtego nearly drown?	The head of a sperm whale.	214
	226	0.00000	Which character falls overboard and goes insane as a result?	Pip.	233
	260	0.00000	Who is the harpooner that Queequeq rescues?	Tashtego.	394
	188	0.00000	What is the ship that rescues Ishmael at the end of the novel?	Rachel.	290

391	By whom is Tashtego rescued when he falls inside the whale's head?	Queequeg.	265
	265	0.00000	Who rescues Tashtego when he falls overboard inside the whale's head?	Queequeg.	391
	258	0.00000	Who is Tashtego?	Stubb's harpooner; craves rum.	265
	371	0.00000	Inside of what does Tashtego nearly drown?	The head of a sperm whale.	214
	211	0.00000	When Queequeg falls ill, what does he do?	Have his coffin made.	360
	392	0.00000	To what does Ishmael compare the valuable oil in a sperm whale's head?	A massive wine barrel.	151
	300	0.00000	According to Fedallah, why should you hang a sperm whale's head on one side of a ship and a right whale's on the other?	Your boat won't capsize.	500

295	Who wears a turban made of his own hair?	Fedallah.	397
	397	0.00000	Which crewmember uses a turban made that is made from his own hair?	Fedallah.	295
	127	0.00000	Out of what is Fedallah's turban made?	His hair.	169
	169	0.00000	What is Fedallah's turban made of?	His own hair.	127
	286	0.00000	Who wears a whale-penis pelt while slicing pieces of blubber for the pots?	The mincer.	161
	313	0.00000	What is Ahab's prosthetic made of?	A whale's jawbone.	113
	113	0.00000	From what is Ahab's false leg made?	A whale's jawbone.	313

397	Which crewmember uses a turban made that is made from his own hair?	Fedallah.	295
	295	0.00000	Who wears a turban made of his own hair?	Fedallah.	397
	127	0.00000	Out of what is Fedallah's turban made?	His hair.	169
	169	0.00000	What is Fedallah's turban made of?	His own hair.	127
	389	0.00000	For what uses was the sperm whale so highly valued?	Spermaceti and sperm oil, used as lamp oil, among other uses.	202
	313	0.00000	What is Ahab's prosthetic made of?	A whale's jawbone.	113
	113	0.00000	From what is Ahab's false leg made?	A whale's jawbone.	313

157	What does Queequeg do when the bumpkin that was mocking him falls into the ocean?	Dives in after him.	364
	364	0.00000	Where does Queequeg go when the tramp who was mocking him falls into the ocean?	Queequeg dives in after him.	157
	211	0.00000	When Queequeg falls ill, what does he do?	Have his coffin made.	360
	253	0.00000	Who is Queequeg?	A native of Kokovoko in the Fiji islands and an expert harpooner, who becomes Ishmael's friend and crewmate. Queequeg dies when the ship sinks.	417
	265	0.00000	Who rescues Tashtego when he falls overboard inside the whale's head?	Queequeg.	391
	391	0.00000	By whom is Tashtego rescued when he falls inside the whale's head?	Queequeg.	265
	226	0.00000	Which character falls overboard and goes insane as a result?	Pip.	233

364	Where does Queequeg go when the tramp who was mocking him falls into the ocean?	Queequeg dives in after him.	157
	157	0.00000	What does Queequeg do when the bumpkin that was mocking him falls into the ocean?	Dives in after him.	364
	211	0.00000	When Queequeg falls ill, what does he do?	Have his coffin made.	360
	253	0.00000	Who is Queequeg?	A native of Kokovoko in the Fiji islands and an expert harpooner, who becomes Ishmael's friend and crewmate. Queequeg dies when the ship sinks.	417
	366	0.00000	Where does Ishmael actually to go to find a berth on a whaling ship?	New Bedford.	222
	222	0.00000	Where does Ishmael want to go to find a berth on a whaling ship?	Nantucket.	366
	265	0.00000	Who rescues Tashtego when he falls overboard inside the whale's head?	Queequeg.	391

243	Who is Fedallah?	Strange, 'oriental' old Parsee; Ahab's harpooner and personal prophet.	147
	127	0.00000	Out of what is Fedallah's turban made?	His hair.	169
	169	0.00000	What is Fedallah's turban made of?	His own hair.	127
	147	0.00000	What does Fedallah prophesize will kill Captain Ahab?	Hemp.	347
	347	0.00000	In Fedallah's prophecy, what will kill Captain Ahab?	Hemp.	147
	144	0.00000	What does Ahab recognize as the 'first hearse' of Fedallah's prophecy?	Fedallah lashed to Moby Dick.	344
	344	0.00000	When does Ahab see what he thinks is the 'first hearse' prophesied by Fedallah?	Fedallah lashed to Moby Dick.	144

392	To what does Ishmael compare the valuable oil in a sperm whale's head?	A massive wine barrel.	151
	302	0.00000	What whales are most valuable?	Sperm whales.	102
	151	0.00000	What does Ishmael compare to the huge case of high-quality oil in a sperm whale's head?	A massive wine barrel.	392
	300	0.00000	According to Fedallah, why should you hang a sperm whale's head on one side of a ship and a right whale's on the other?	Your boat won't capsize.	500
	379	0.00000	What does Ahab do when Starbuck confronts him about leaking barrels of oil?	Ahab threatens Starbuck with a gun.	212
	265	0.00000	Who rescues Tashtego when he falls overboard inside the whale's head?	Queequeg.	391
	391	0.00000	By whom is Tashtego rescued when he falls inside the whale's head?	Queequeg.	265

302	What whales are most valuable?	Sperm whales.	102
	392	0.00000	To what does Ishmael compare the valuable oil in a sperm whale's head?	A massive wine barrel.	151
	301	0.00000	For what were the whales hunted?	Oil.	101
	282	0.00000	What do whales eat?	Plankton and other brit.	355
	325	0.00000	Where, according to Ishmael, are whales hunted?	All around the world.	125
	190	0.00000	What is the study of whales called?	Cetology.	174
	355	0.00000	What do sperm whales live on?	Plankton and krill.	282

347	In Fedallah's prophecy, what will kill Captain Ahab?	Hemp.	147
	147	0.00000	What does Fedallah prophesize will kill Captain Ahab?	Hemp.	347
	144	0.00000	What does Ahab recognize as the 'first hearse' of Fedallah's prophecy?	Fedallah lashed to Moby Dick.	344
	243	0.00000	Who is Fedallah?	Strange, 'oriental' old Parsee; Ahab's harpooner and personal prophet.	147
	237	0.00000	Who is Captain Ahab?	The dark, brooding, peg-legged captain of the ship, the Pequod, and the protagonist of the novel. His entire motivation in the book is to find and kill Moby Dick, the whale that caused him to lose his leg.	168
	230	0.00000	Which was the first team to kill a whale?	Stubb and Tashtego.	390
	239	0.00000	Who is Captain Peleg?	Retired whaleman of Nantucket. Former chief-mate and later co-owner of the ship Pequod. He is an imposing, short- tempered, and foul-mouthed man. Bildad and Peleg hire the crew.	414

147	What does Fedallah prophesize will kill Captain Ahab?	Hemp.	347
	347	0.00000	In Fedallah's prophecy, what will kill Captain Ahab?	Hemp.	147
	243	0.00000	Who is Fedallah?	Strange, 'oriental' old Parsee; Ahab's harpooner and personal prophet.	147
	237	0.00000	Who is Captain Ahab?	The dark, brooding, peg-legged captain of the ship, the Pequod, and the protagonist of the novel. His entire motivation in the book is to find and kill Moby Dick, the whale that caused him to lose his leg.	168
	230	0.00000	Which was the first team to kill a whale?	Stubb and Tashtego.	390
	239	0.00000	Who is Captain Peleg?	Retired whaleman of Nantucket. Former chief-mate and later co-owner of the ship Pequod. He is an imposing, short- tempered, and foul-mouthed man. Bildad and Peleg hire the crew.	414
	218	0.00000	When the crew encounter the crazed prophet Gabriel, what does Gabriel prophesize as Ahab's fate?	Dead and down there.	246

230	Which was the first team to kill a whale?	Stubb and Tashtego.	390
	390	0.00000	What whaling team killed the first whale?	Tashtego and Stubb.	230
	147	0.00000	What does Fedallah prophesize will kill Captain Ahab?	Hemp.	347
	347	0.00000	In Fedallah's prophecy, what will kill Captain Ahab?	Hemp.	147
	140	0.00000	What do the crew find in an old, blind, growth-covered whale that they kill?	A stone harpoon head.	340
	333	0.00000	Who is the First Mate?	Starbuck.	133
	133	0.00000	The name of the First Mate is?	Starbuck.	333

390	What whaling team killed the first whale?	Tashtego and Stubb.	230
	230	0.00000	Which was the first team to kill a whale?	Stubb and Tashtego.	390
	353	0.00000	What's the name of the whaling ship in Moby Dick?	The Pequod.	180
	283	0.00000	How dangerous is whaling?	Whaling was one of the most dangerous occupations of the 19th century.	152
	333	0.00000	Who is the First Mate?	Starbuck.	133
	156	0.00000	What does Pip do the first time he goes out whaling and a whale bumps the bottom of the boat?	Jumps out in fear.	388
	133	0.00000	The name of the First Mate is?	Starbuck.	333

358	What material does Ahab give the blacksmith out of which to make a harpoon for Moby Dick?	Nails from racehorse shoes.	205
	205	0.00000	When Ahab has the blacksmith make a special harpoon for Moby Dick, what does Ahab give him for the metal?	Nails from racehorse shoes.	358
	249	0.00000	Who is Moby Dick?	A giant and elusive white sperm whale. He serves as Captain Ahab's antagonist in the novel. Ahab's goal in life is to kill Moby Dick for having bitten off his leg.	419
	419	0.00000	What about Moby Dick?	Moby Dick is a giant and elusive white sperm whale who serves as Captain Ahab's antagonist in the novel. Ahab's sworn purpose in life is to kill Moby Dick.	249
	309	0.00000	Why does Ahab give his quarters to the deranged Pip?	Pip moves him.	109
	197	0.00000	What shape does the ship's carpenter make Quequeeq's coffin?	A canoe.	400
	315	0.00000	Why does Queequeg harpoon a small target?	To impress the men hiring the crew for the Pequod.	115

205	When Ahab has the blacksmith make a special harpoon for Moby Dick, what does Ahab give him for the metal?	Nails from racehorse shoes.	358
	358	0.00000	What material does Ahab give the blacksmith out of which to make a harpoon for Moby Dick?	Nails from racehorse shoes.	205
	309	0.00000	Why does Ahab give his quarters to the deranged Pip?	Pip moves him.	109
	249	0.00000	Who is Moby Dick?	A giant and elusive white sperm whale. He serves as Captain Ahab's antagonist in the novel. Ahab's goal in life is to kill Moby Dick for having bitten off his leg.	419
	419	0.00000	What about Moby Dick?	Moby Dick is a giant and elusive white sperm whale who serves as Captain Ahab's antagonist in the novel. Ahab's sworn purpose in life is to kill Moby Dick.	249
	197	0.00000	What shape does the ship's carpenter make Quequeeq's coffin?	A canoe.	400
	315	0.00000	Why does Queequeg harpoon a small target?	To impress the men hiring the crew for the Pequod.	115

218	When the crew encounter the crazed prophet Gabriel, what does Gabriel prophesize as Ahab's fate?	Dead and down there.	246
	246	0.00000	Who is Gabriel?	The self-appointed prophet on the ship, Jeroboam. He believes himself to be the incarnation of the Shaker God and he warns all the crewmembers on board about Moby Dick, the White Whale.	416
	416	0.00000	What about Gabriel?	He is a self-styled prophet on another ship, the Jeroboam. Believing himself to be the Shaker God incarnate, he influences all on board with his warnings about the White Whale.	246
	147	0.00000	What does Fedallah prophesize will kill Captain Ahab?	Hemp.	347
	121	0.00000	How many of the Pequod's crew survive their encounter with Moby Dick?	Exactly one.	321
	321	0.00000	Who among the Pequod's crew survives their encounter with Moby Dick?	Ishmael.	121
	276	0.00000	Why is the Pequod unable to pursue the 'Grand Armada' of sperm whales that they encounter near Sunda?	Malaysian Pirates appear.	281

238	Who is Captain Boomer?	One-armed English whaling captain; master of the Samuel Enderby.	146
